issueID,user,createtime,updatetime,text,identifier
3,group3/user1,1452808325,1452808325,"fixed
#1 ",171792689
4,group3/user1,1453855116,1453855255,"Methods for mining and summarizing text conversations(Shijie)
This is a book, not a paper. Let me read the following paper instead:
- Intelligent Email: Aiding Users with AI (Shijie)",175314287
4,group3/user3,1453950044,1453950044,"## Alecsa: Attentive Learning for Email Categorization using Structural Aspects 

 - Decision Fusion (different models to predict different type of folders, then combine the prediction together)
 - attentive learning (3 type of folders: content-aware, time-aware, participant-aware)
 - has a lot of related work description
 - performance metric: average accuracy
 - Data source: Use the following in bash:

```
wget http://people.cs.umass.edu/~ronb/datasets/enron_flat.tar.gz
```

 ",175932009
4,group3/user3,1453950908,1453950908,"## BuzzTrack: topic detection and tracking in email

 - Clustering (unsupervised learning)
 - Labeling after clustering by using most common words in the subjects
 - Introduction is useful, describes why we need to regroup inbox, why we don't want to manually group it...
 - TDT evaluation: New Topic detection and topic tracking.
 - Performance metric: precision, recall, FP, FN, TP. FP and FN forms a DET curve.
 - Data: not Enron, data collected by their own, at ETH Zurich",175936152
4,group3/user4,1453955353,1453955353,"## Automatic Categorization of Email into Folders: Benchmark Experiments on Enron and SRI Corpora
### Useful notes for our proposal
 - Email folders do not necessarily correspond to simple semantic topics
 - They correspond to unfinished todo tasks, project groups, certain recipients, or loose agglomerations of topics.
 - Users tend to folder some messages by sender, some by event, some by date and in many cases the logic behind a certain foldering choice can be difficult to discern.
 - Email content and foldering habits differ drastically from one email user to another.
 - An email foldering system should be adaptive to the working style of individual users.

### Data source
 - Use the well-known [Enron Email Dataset](http://www.cs.cmu.edu/~enron/)
 - A smaller but foldered corpus [SRI](http://www.ai.sri.com/project/CALO). 
 - However, the link for downloading data can not be found anymore. Because the author changed his domain of his homepege. We may write email for the data.

See [this link](http://management.haifa.ac.il/images/info_people/ron_bekkerman_files/document%20classification%20on%20enron%20email%20dataset.pdf) for the data provided by the author. The author's homepage is now at [here](http://management.haifa.ac.il/index.php/en/2013-01-16-13-45-34/info?id=513:rbekkerman/).

### Method and Results
- Comparing email classification results of four classifiers (Maximum Entropy, Naive Bayes, SVM and Winnow),
- SVM performs best for most of the cases.
- Winnow classifier is computationally attractive and easy to implement, 
- Winnow classifier in many cases achieving statistically similar performance as SVM
- Evaluation: dividing a dataset into time-based data chunks and incrementally testing classi¯cation performance on each chunk while training on all the previous chunks.",175968705
4,group3/user4,1453956490,1453956490,Changed the paper from __Adaptive regularization of weight vectors__ to  __Summarizing spoken and written conversations__.,175973156
4,group3/user1,1453957074,1453957294,"## Intelligent Email: Aiding Users with AI

### Data Source:
Enron data set

### Summary: 
The authors take a user-oriented approach to apply AI to the email classifications. The classifications focus on three tasks: summary keyword generation, email reply prediction and attachment prediction.

### Methods: 
- For the summary keyword generation, unsupervised approach based on latent concept models(LSA and LDA) of a user’s mailbox is used, because they requires no annotated training data and generates keywords that describe each message in the context of other related messages in user’s mailbox.
- For the reply prediction, the authors introduce user-specific relational features constructed from user profiles. 
- For attachment prediction, relational features generated from user profiles and additional task-specific features in emails are involved to predict the needs of attachments.

### Evaluation: 
Recall, Precision, F1 factor. Also cross-user evaluation to test performance on new user.",175977346
4,group3/user4,1454008622,1454008622,"## A New Algorithm to Categorize E-mail Messages to Folders with Social Networks Analysis
 - They improve the accuracy with which emails are assigned to folders.
 - Ant Colony Optimization (ACO) algorithms and Social Networks Analysis (SNA) are used.
 - Also use the Enron Email dataset.
 - Final results show their algorithm almost outperform all the algorithms in accuracy.",176352430
4,group3/user1,1454013389,1454013389,"# Adaptive Ant Colony Decision Forest in Automatic Categorization of Emails

### Data source: 
Enron Email Dataset

### Methods: 
The authors transform the email dataset into a decision table using the Ant Colony Decision Forest(ACDF algorithm which is an Ensemble classifier based on the Ant Colony Decision Trees. Each splitting rule of the the decision trees is performed independently for different subset of attributes. And Bagging and Boosting strategy is used for training process. Ant Colony Optimization is a type of AI which is a form of emergent collection intelligence of groups of simple individuals.

### Evaluation: 
- The evaluations of decision trees in the training stage will be calculated using Equation(8) which is related to the tree size, and classification accuracy of that tree from training dataset. 
- The Experiment results compares AdaBoost, Bagging, Random Forest, and adaptive ACDF with aACDF giving the highest accuracy.

### Problem And Future Work:
There is no explicit discussion about the data processing or feature extraction. And the authors state in the futrure stages, the text mining elements in analysis of email content will be incorporated with the pheromne trail of ACO algorithm to produce positive effects. ",176402805
4,group3/user4,1454013905,1454013905,"## Summarizing Spoken and Written Conversations
 - Not THAT related to our topic.
 - Take extractice approach to summarization.
 - For all ML experiments, utilize logistic regression classifiers. 
 - Use conversational features in a ML sentence classfication framework.
 - Evaluation metrics: pyramid precision and weighted f-score.
 - Data:
    - For the email summarization, it is on the Enron corpus.
    - For the conversation part, it uses AMI corpus.
 - Results: 
    - The two most useful features are sentence length and CWS. 
    - The lexical and length features are the most effective feature subclasses.",176406302
4,group3/user2,1454015167,1454015167,"## Improving Automated Email Tagging with Implicit Feedback
(A really great paper for our application)
### Data Source 
 - They created the datasets on their own by collecting through various web sources. No link provided.

### Motivation
 - Unprioritized mails
 - Manual organization of emails

### Current Application
 - Gmail organize mails using combination of some rules.
 - An **Email Predictor 2** plugin is already there which is a Microsoft Outlook add - on.
 - Various features are already provided.
  - There will be initial mails and tags associated with those are taken as training data.
  - After prediction, users can give an Explicit feedback and correct the tags.
  - If user made a mistake in the tag, rollback option is given.
  - If classifier is not confident then positive feedback will help in correcting those predictions

### Assumptions:
 - User spend time for longer on emails and changes the tags, so if he corrects the tag then, the remaining tags must be correct.

### Methods
 - No Implicit Feedback (NoIF) : After prediction, users can just edit/remove/add the tags. Negative prediction and positive prediction will stay with the same level of confidence for the tags.
 - Simple Implicit Feedback (SIF) : After prediction, users can just edit/remove/add the tags. Negative prediction will gain the confidence and positive prediction will gain the confidence. That it will consider all the tags as correctly.
- Implicit Feedback without SIF (IFwoSIF) : Counts number of implicit feedback events (like copying, replying, forwarding, saving an attachment, moving to a folder). When count reaches specific threshold, then training examples are immediately created.
- Implicit Feedback with SIF (IFwSIF) : If the user changes a tag, then implicit feedback examples are immediately created. Else, it continues to count up events until the number of events reach a threshold.

### Results
 - IFwSIF performs better. 

### Future Paper which can be read
 - Adaptive regularization of weight vectors
 - Confidence-Weighted Linear Classification

",176415932
4,group3/user2,1454015685,1454015685,"## Generating summary keywords for emails using topics

## Dataset
 - Enron

## Methods
 - Unsupervised learning
  - LSA doc query
  - LSA word association
  - LDA doc query
  - LDA word association

## Application
 - Recipient Prediction
 - Automated Foldering

## Results
 - LDA doc out performs all others as well as TF-IDF
 - Evaluating parameter was Precision and accuracy

## Future Work
- Working with other latent models.

It can be helpful when we create summary of let say 9-10 keywords to distinguish among each emails. The most common words can be assigned a single ""label"" by us and say all the mails which include these keywords will correspond to that ""label"".",176421429
5,group3/user3,1454077914,1454098420," - P: not all email folders are content-aware. Other types are time-aware like Machine Learning Course _ Spring 2014, and participant-aware like adviser. Use one single feature set or one single model to classify a mixture of these three types of emails can be misleading. **Supported by Alecsa: Attentive Learning for Email Categorization using Structural Aspects**

 - U: especially for email users who receive hundreds of emails everyday. (for our project)

 - T: email client, perhaps with some plugins.
 
 - G: automatically classify incoming emails into different folders predefined by users.

 - S: different models with different feature set, then do decision fusion.",176782572
5,group3/user3,1454078340,1454098450," - P: users do not want to make to much effort on providing training set. Can only require dozens of examples in each folder. **Literature Review Required**

 - U: especially for email users who receive hundreds of emails everyday. (for our project)

 - T: email client, perhaps with some plugins.
 
 - G: automatically classify incoming emails into different folders predefined by users.

 - S: 1. incremental learning needed, model will keep training itself as new email comes. Active learning, can have a folder to ask user to manually classify the most confusing email. 2. have at least two  types of incremental models, one values more on the initial training set, one values more on the upcoming emails, have some rule to decide which one dominates. This structure can be more robust.",176786447
5,group3/user1,1454084864,1454085272,"# PUTGS

### P: 
Email categorizations depends on specific user behaviors, while not all users will provide explicit feedback to the correctness of email labels.

### U:
For users who receive huge amount of emails daily in vastly diverse topics. And not all of those emails are necessary to read in details or make a reply.

### T: 
- Email client receiving real-time email streams.
- Plugins to monitor user behaviors in the email client to provide implicit user feedback.
- API to access real-time email streams.

### G:
Automatically categorize the coming emails into user customized folders. 

### S:
- Email feature extraction in both formats and contents, i.e. keywords summary, sender address, subject topics, time and event detection. Optional features from reply, signature and attachment.
- Ensemble classifier using ANN and Decision Tree. ",176846715
5,group3/user4,1454086669,1454086669,"From the [project page](http://se16.unbox.org/project/feb1.md). 
> Document some __problem__ ""P"" with some __user group__ ""U"" using some __software tool__ ""T"" to achieve some __goal__ ""G"".

## P: Problem
 1. Email users have the tendency to tag their emails into different tags according to the functional differences of emails, such as Urgent, Importan, To-Do, Reminder, Data, Work, Private, ect.
 2. However, they don't usually follow a strict pattern or logic for tagging their emails.
 3. Their tagging logi may vary as time goes by.
 4. Different users may have totally different way for taging their emails.
 5. Nowadays, there is no such service like automatic tagging according to the users' previews tagging records.

## U: User
  - Email heavy users: businessman, layers, managers, professors, ect.

## T: Software Tool
  - Web-based email services. 
  - Mobile email applications.

## G: Goal
  - Provide the automatic tagging service for user emails base on their previous tag records.

## S: Solusion
  - Build up a email applications that can load all the users email on other email accounts.
  - Extact user-specific features from their emails that have already been tagged.
  - Use these features to train classifiers.
  - Put the new comming emails into different tags, and show that in the user interface.

",176859752
5,group3/user3,1454096616,1454096616,@dichen001 The problem and solution you describe here should not be in the scale of whole project. Right now you are describing the general problem and the general solution. Just specific one problem that we have not seen yet.,176935282
