id,time,sha,user,message
1,1461097333,50a215b73f9ad0ae5ebc63867fb17c8f1450a8a9,group2/user3,Talk Update
2,1461092549,40e73000c75bd47b4c3ee4d007e268d269bdc1b5,group2/user3,Talk Updated
3,1461086383,cccdae874468b47a7ac640e46e0e103b83a712d4,group2/user3,Talk Link Added
4,1461086156,08af1749c959d64da56f2570d410ec20961a3a1d,group2/user3,Talk Updated
5,1461039370,fd9eec1af27b118e821850d9ab20b1a53c9af99a,group2/user3,Talk Updated
6,1460696823,c2d8ff129fce2782242e1cba2a081ea475952461,group2/user3,Project 2 Gitable Update
7,1460696203,a9786679db3e46ab3a3eca032e8f5ade39660bb9,group2/user3,Project 2 Gitable Update
8,1460239364,c6c11d84e86efc3a70029d6e66a56b6bafaf2836,group2/user3,Init Gitable Modified Scrip
9,1460092815,2738c23da3d7f8f9b66886015bc09d98d43940a6,group2/user3,Merge branch 'master' of https://github.com/ankitkumar93/csc510-se-project
10,1460092801,a01bc8ef1c529abb2326afc292f9cfdc59f3ead7,group2/user3,Added Blank Talk
11,1460089147,604c7d3794634d402d3d0be3b92487041fb2b2a1,group2/user3,Update Solution Merged Links
12,1460089074,8ac5e086599b1ac81f0a3cab9a94f72a56fa0c09,group2/user3,Restructured Code Base
13,1460089031,398639a60e0c49ecbf900cf5ea21183b747a426c,group2/user3,Merge Done
14,1460088985,35b62f34764ac0f3f64f0a6e11c56916c11c510d,group2/user3,Merging
15,1460088905,9540d5376cba3b614d081f219e7fc6253c3fd9fc,group2/user3,Merging Solution 2Merge branch 'solution2'
16,1460088885,5a936d48912335dd7ccc8eb405ec544777686437,group2/user3,Merging
17,1460088822,716c20fcc5af0fa098408a704d3571cf5882ba88,group2/user3,Merge branch 'solution1'Adding solution 1
18,1460088802,c27568b937d6a666b69b244a09d67c2159f1749f,group2/user3,Added master data
19,1460088042,1307096b6bfe1115286cbacb871b8d39f57d2f53,group2/user3,Merge branch 'master' of https://github.com/ankitkumar93/csc510-se-project
20,1460087997,6f1b8a71dd28991e6b5c14c1951f6c37617e18ce,group2/user3,Report Updated
21,1460087656,fbab0416423db6467634d6b4ef9db44cc93c2347,group2/user3,Graphs Added to Report
22,1460087256,534ca0f7ec70bece442d9ee3040a60f1529cc25e,group2/user3,Update README.md
23,1460087118,f1fb93cef1866fa476218fb80c28e04705f8f23b,group2/user3,April Report Added
24,1460070863,ce9933fffd37f167e4c2e70656b97cdbd395dc2c,group2/user3,Tel Fix
25,1460070744,c50a322095775bc4861963cb711138f4f8604573,group2/user3,T fix
26,1460070635,368a1372d08f488682baf99c737b9d27154711cb,group2/user3,T Fix
27,1460070470,8809cc4b4f31aa6e1cbf3d112b130310d13d8179,group2/user3,Fix
28,1460070390,84ae3ca3fe6f75493c6c7418d5d2fa0de9bbfd39,group2/user3,Added Telemetry
29,1460069775,6d76f166e063518b25b937f9cd3e68cfc133c28f,group2/user3,Added Telemetry
30,1460068535,6cdc7efc2690c20b62fc7dc33b796e51b57635f5,group2/user3,Added Answer Fetch
31,1460057852,3a6b355be34e3052d0d665be5559a3c24e31986d,group2/user3,Fixed Structure
32,1460057770,e450f98b9af686d0d3eca44fb5f57782a927910c,group2/user3,Plugin Updated
33,1460057736,090991cfa03b16e828f196ccdf671f20fbbf3ebb,group2/user3,Updated Plugin
