id,time,sha,user,message
1,1460940505,9a93df18ca3cf21602287e28d82db686e34cfc33,group12/user1,may deliverable
2,1460939631,e99466f17b8afa9fb88df4ba0404abbc0aef35d5,group12/user1,May
3,1460939566,ece59fbd77e8694ce8ef667f20bf34b2de7db64b,group12/user1,MAy
4,1460303611,ac21a5caa8c54de8292be2662303863400a98bc3,group12/user3,Updating the presentation
5,1460303576,c054f5c6743cabca9b1daf571822903e23dcebad,group12/user3,Updating the presentation
6,1460080740,81210003b1336854dfd0e5335558de0d61d43b41,group12/user3,Update README.md
7,1460080700,c34a67da3160ee300b48b2161f32a889af8c9d34,group12/user3,Adding the April deliverable to readme.
8,1460080635,1a9e4a068c4cf7908ba7dd360dc037740de35144,group12/user3,Create REAME.md for april deliverable
9,1460080273,81bbe58a3e972a586bf9da179984795eaba439ea,group12/user3,Updating april report
10,1460079234,d3933647acf203a483e4b5b4ef598cc93655700a,group12/user4,Delete Group_L_Report.pdf
11,1460079114,eeff52e0ed8cbe2b1017044d7e3fe5e891b8107d,group12/user4,Adding Report
12,1460079039,af1d960cd7530e9c7546a34134e157868bb9cb99,group12/user4,Delete Group_L_Report.pdf
13,1460078878,41062af487bbc9ff72b1080d4f218afdb224df51,group12/user4,Adding April deliverables
14,1460078505,8d03129f5905b0f01bc18608a693e2eb879ddce9,group12/user4,Create ReadmeApr7.md
15,1460059333,c3331bbdd7b71725edf991e4160fa54d5d51401f,group12/user3,Apri Deliverable
16,1459624276,0bdd208ecc3b288f9295864895d59dbc1e8a2ed1,group12/user3,Updating the telemetry
17,1459618557,46db104c7caac69fcfb05d8f5213bffebbc02e6e,group12/user4,#56 Telemetry queries
18,1459194776,112411608f63bf2edd2dc6b53d326f5b17d34ae3,group12/user4,#54 Integrating voice flow
19,1459193308,28dbeeb25a831afcc63165eb8b6e9aba04067533,group12/user4,#40 Desc from Sms
20,1459145436,dc061635eb1d8bf95764532655a6e21a4ed1438a,group12/user3,#49 Schema changes to collect the telemetry.
21,1459145399,37fe7c8b9279229a18aff676e47ee74dd9af654a,group12/user3,#49 Schema changes to collect the telemetry.
22,1459145325,67aecff3edd7214a5540247003b8f129e5397e25,group12/user3,#50 Telemetries from client to server
23,1459145172,5d84d57b6f1c39975640252e12d1cd5f7d01e8bd,group12/user3,#51 Correcting the project configuration.
24,1459107622,9fc3be65e05ba5983030a2baf782723d7eb5b0c7,group12/user4,#47 Setup
25,1459106511,3a0ee52414134576b289a1e809ba487c9b558e68,group12/user4,#48 Adding an ExpenseItem POJO
26,1459048149,0851f4aeaf7977fec638a465fd232853a7a0d83a,group12/user4,#44 Added logic for keystroke counts
27,1459023090,a1e0af8e2bf01994616803a9033e1b8c94f70434,group12/user4,"Merge branch 'master' of https://github.com/sandz-in/csc510_group_l

Conflicts:
	.gitignore
	ExpenseTracking/.idea/vcs.xml
	ExpenseTracking/app/src/main/java/com/expensetracking/AddExpenses.java"
28,1459022881,34d0d26910e5cba810e9b49abc6052ef30d3caeb,group12/user4,#44 Framework Setup
29,1459022558,369940f68739bf0fbef41f86d0cb41258cbc91ee,group12/user4,#44 Framework Setup
